"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-09-09",,,"0.00","0.0","0.0","77","47","76"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-09-10",,,"0.00","0.0","0.0","81","42","75"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-09-11",,,"0.00","0.0","0.0","81","47","75"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-09-12",,,"0.03","0.0","0.0","81","52","65"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-09-13",,,"0.14","0.0","0.0","79","54","78"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-09-14",,,"0.00","0.0","0.0","79","54","77"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-09-15",,,"0.00","0.0","0.0","81","46","77"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-09-16",,,"0.00","0.0","0.0","80","47","77"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-09-17",,,"0.00","0.0","0.0","79","46","77"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-09-18",,,"0.00","0.0","0.0","79","39","77"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-09-19",,,"0.00","0.0","0.0","81","43","74"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-09-20",,,"0.00","0.0","0.0","79","42","75"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-09-21",,,"0.00","0.0","0.0","83","42","81"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-09-22",,,"0.00","0.0","0.0","82","43","80"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-09-23",,,"0.00","0.0","0.0","84","44","84"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-09-24",,,"0.00","0.0","0.0","83","46","80"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-09-25",,,"0.00","0.0","0.0","84","45","81"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-09-26",,,"0.00","0.0","0.0","83","42","81"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-09-27",,,"0.00","0.0","0.0","83","43","80"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-09-28",,,"0.00","0.0","0.0","93","43","79"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-09-29",,,"0.00","0.0","0.0","83","43","49"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-09-30",,,"0.00","0.0","0.0","80","45","77"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-10-01",,,"0.00","0.0","0.0","74","50","70"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-10-02",,,"0.00","0.0","0.0","78","45","73"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-10-03",,,"0.00","0.0","0.0","77","39","73"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-10-04",,,"0.00","0.0","0.0","77","38","73"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-10-05",,,"0.00","0.0","0.0","77","38","70"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-10-06",,,"0.00","0.0","0.0","72","44","62"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-10-07",,,"0.31","0.3","0.0","61","44","61"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-10-08",,,"0.00","0.0","0.0","64","37","62"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-10-09",,,"0.00","0.0","0.0","65","45","63"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-10-10",,,"0.00","0.0","0.0","61","29","58"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-10-11",,,"0.00","0.0","0.0","65","26","60"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-10-12",,,"0.00","0.0","0.0","55","38","55"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-10-13",,,"0.00","0.0","0.0","66","29","64"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-10-14",,,"0.00","0.0","0.0","73","33","70"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-10-15",,,"0.00","0.0","0.0","72","33","70"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-10-16",,,"0.00","0.0","0.0","75","37","71"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-10-17",,,"0.00","0.0","0.0","74","35","70"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-10-18",,,"0.00","0.0","0.0","71","33","70"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-10-19",,,"0.00","0.0","0.0","71","32","69"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-10-20",,,"0.00","0.0","0.0","70","32","68"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-10-21",,,"0.00","0.0","0.0","66","37","60"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-10-22",,,"0.00","0.0","0.0","68","40","67"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-10-23",,,"0.00","0.0","0.0","71","33","69"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-10-24",,,"0.00","0.0","0.0","65","27","63"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-10-25",,,"0.00","0.0","0.0","69","29","68"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-10-26",,,"0.00","0.0","0.0","68","35","67"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-10-27",,,"0.00","0.0","0.0","76","43","70"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-10-28",,,"0.00","0.0","0.0","71","39","68"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-10-29",,,"0.00","0.0","0.0","68","32","65"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-10-30",,,"0.00","0.0","0.0","67","38","65"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-10-31",,,"0.05","0.1","0.0","61","43","59"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-11-01",,,"0.00","0.0","0.0","62","27","56"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-11-02",,,"0.00","0.0","0.0","63","26","61"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-11-03",,,"0.00","0.0","0.0","66","39","64"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-11-04",,,"0.00","0.0","0.0","62","50","60"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-11-05",,,"0.14","0.0","0.0","58","45","55"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-11-06",,,"0.00","0.0","0.0","64","32","63"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-11-07",,,"0.00","0.0","0.0","57","31","54"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-11-08",,,"0.00","0.0","0.0","57","31","54"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-11-09",,,"0.02","0.0","0.0","54","39","50"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-11-10",,,"0.00","0.0","0.0","61","32","59"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-11-11",,,"0.00","0.0","0.0","64","31","62"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-11-12",,,"0.00","0.0","0.0","61","30","58"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-11-13",,,"0.00","0.0","0.0","54","39","49"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-11-14",,,"0.00","0.0","0.0","53","25","52"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-11-15",,,"0.00","0.0","0.0","60","26","58"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-11-16",,,"0.00","0.0","0.0","60","27","59"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-11-17",,,"0.00","0.0","0.0","64","27","58"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-11-18",,,"0.00","0.0","0.0","62","25","55"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-11-19",,,"0.00","0.0","0.0","55","29","54"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-11-20",,,"0.00","0.0","0.0","55","26","40"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-11-21",,,"0.00","0.0","0.0","61","19","60"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-11-22",,,"0.00","0.0","0.0","54","29","52"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-11-23",,,"0.02","0.0","0.0","45","28","42"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-11-24",,,"0.00","0.0","0.0","45","16","40"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-11-25",,,"0.33","3.0","3.0","36","18","30"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-11-26",,,"0.00","0.0","2.0","37","11","35"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-11-27",,,"0.00","0.0",,"33","8","31"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-11-28",,,"0.00","0.0",,"33","14","27"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-11-29",,,"0.15","4.0","4.0","30","22","28"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-11-30",,,"0.11","1.0","2.0","37","22","35"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-12-01",,,"0.00","0.0",,"46","12","41"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-12-02",,,"0.00","0.0",,"47","25","43"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-12-03",,,"0.00","0.0","0.0","49","26","46"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-12-04",,,"0.34","4.0","4.0","49","26","31"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-12-05",,,"0.05","0.0","4.0","38","10","35"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-12-06",,,"0.00","0.0","4.0","47","15","45"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-12-07",,,"0.00","0.0","3.0","46","21","42"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-12-08",,,"0.00","0.0","2.0","46","25","40"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-12-09",,,"0.00","0.0","1.0","53","17","52"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-12-10",,,"0.05","0.0","1.0","35","25","27"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-12-11",,,"0.22","0.0","0.0","34","22","28"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-12-12",,,"1.71","7.0","7.0","34","7","27"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-12-13",,,"0.00","0.0","4.0","40","-1","3"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-12-14",,,"0.00","0.0","3.0","34","8","33"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-12-15",,,"0.15","2.0","5.0","29","20","24"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-12-16",,,"0.00","0.0","4.0","40","4","32"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-12-17",,,"0.00","0.0","2.0","40","11","43"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-12-18",,,"0.00","0.0","0.0","47","12","43"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-12-19",,,"0.00","0.0","0.0","54","16","52"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-12-20",,,"0.00","0.0","0.0","56","19","50"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-12-21",,,"0.00","0.0","0.0","44","23","34"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-12-22",,,"0.10","0.5","1.0","37","17","35"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-12-23",,,"0.00","0.0","0.0","36","14","27"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-12-24",,,"0.07","1.5","2.0","40","10","24"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-12-25",,,"0.00","0.0","0.0","50","7","47"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-12-26",,,"0.00","0.0","0.0","47","10","41"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-12-27",,,"0.00","0.0","0.0","46","24","41"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-12-28",,,"0.00","0.0","0.0","50","23","46"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-12-29",,,"0.00","0.0","0.0","50","23","30"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-12-30",,,"0.15","0.0","0.0","34","29","32"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2001-12-31",,,"0.05","0.0","0.0","37","25","33"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-01-01",,,"0.38","5.0","5.0","37","24","33"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-01-02",,,"0.00","0.0","3.0","37","21","32"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-01-03",,,"0.00","0.0","3.0","41","14","29"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-01-04",,,"0.00","0.0","2.0","37","25","34"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-01-05",,,"0.00","0.0","1.0","45","11","43"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-01-06",,,"0.00","0.0",,"51","21","49"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-01-07",,,"0.00","0.0",,"54","26","51"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-01-08",,,"0.00","0.0","0.0","64","29","63"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-01-09",,,"0.00","0.0","0.0","52","26","48"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-01-10",,,"0.00","0.0","0.0","54","27","39"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-01-11",,,"0.00","0.0","0.0","55","24","52"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-01-12",,,"0.00","0.0","0.0","59","23","52"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-01-13",,,"0.00","0.0","0.0","48","18","46"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-01-14",,,"0.00","0.0","0.0","51","17","47"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-01-15",,,"0.00","0.0","0.0","47","30","41"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-01-16",,,"0.00","0.0","0.0","40","25","38"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-01-17",,,"0.00","0.0","0.0","45","11","42"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-01-18",,,"0.00","0.0","0.0","35","10","34"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-01-19",,,"0.00","0.0","0.0","42","5","39"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-01-20",,,"0.00","0.0","0.0","39","15","38"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-01-21",,,"0.00","0.0","0.0","51","16","50"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-01-22",,,"0.00","0.0","0.0","51","26","41"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-01-23",,,"0.00","0.0","0.0","32","7","31"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-01-24",,,"0.00","0.0","0.0","42","4","39"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-01-25",,,"0.00","0.0","0.0","50","18","14"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-01-26",,,"0.00","0.0","0.0","55","20","50"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-01-27",,,"0.00","0.0","0.0","46","22","44"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-01-28",,,"0.00","0.0","0.0","46","25","37"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-01-29",,,"0.00","0.0","0.0","33","20","29"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-01-30",,,"0.02","0.0","0.0","34","10","21"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-01-31",,,"0.05","1.0","1.0","30","-3",
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-02-01",,,"0.00","0.0",,"33","13","30"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-02-02",,,"0.00","0.0",,"43","14","41"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-02-03",,,"0.00","0.0",,"44","12","42"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-02-04",,,"0.00","0.0","0.0","47","13","46"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-02-05",,,"0.00","0.0","0.0","45","10","39"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-02-06",,,"0.00","0.0","0.0","50","12","45"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-02-07",,,"0.00","0.0","0.0","56","4","19"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-02-08",,,"0.00","0.0","0.0","52","21","48"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-02-09",,,"0.00","0.0","0.0","38","15","35"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-02-10",,,"0.00","0.0","0.0","44","15","42"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-02-11",,,"0.00","0.0","0.0","58","16","55"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-02-12",,,"0.00","0.0","0.0","56","19","55"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-02-13",,,"0.00","0.0","0.0","56","30","42"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-02-14",,,"0.00","0.0","0.0","54","25","52"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-02-15",,,"0.00","0.0","0.0","52","25","47"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-02-16",,,"0.00","0.0","0.0","51","29","49"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-02-17",,,"0.00","0.0","0.0","50","25","45"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-02-18",,,"0.10","0.5","1.0","37","26","29"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-02-19",,,"0.02","0.0",,"43","25","41"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-02-20",,,"0.00","0.0",,"54","22","53"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-02-21",,,"0.00","0.0","0.0","53","32","49"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-02-22",,,"0.00","0.0","0.0","65","23","60"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-02-23",,,"0.00","0.0","0.0","62","26","60"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-02-24",,,"0.00","0.0","0.0","61","22","54"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-02-25",,,"0.00","0.0","0.0","56","28","54"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-02-26",,,"0.00","0.0","0.0","54","17","47"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-02-27",,,"0.00","0.0","0.0","52","19","49"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-02-28",,,"0.00","0.0","0.0","58","16","54"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-03-01",,,"0.00","0.0","0.0","37","21","35"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-03-02",,,"0.00","0.0","0.0","36","8","30"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-03-03",,,"0.00","0.0","0.0","38","4","36"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-03-04",,,"0.00","0.0","0.0","51","10","48"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-03-05",,,"0.00","0.0","0.0","56","14","53"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-03-06",,,"0.00","0.0","0.0","60","18","57"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-03-07",,,"0.00","0.0","0.0","50","34","48"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-03-08",,,"0.43","1.0","1.0","38","25","48"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-03-09",,,"0.00","0.0",,"46","15","46"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-03-10",,,"0.00","0.0",,"57","25","52"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-03-11",,,"0.00","0.0","0.0","59","23","53"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-03-12",,,"0.00","0.0","0.0","65","26","63"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-03-13",,,"0.00","0.0","0.0","62","31","59"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-03-14",,,"0.00","0.0","0.0","39","13","35"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-03-15",,,"0.00","0.0","0.0","43","9","43"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-03-16",,,"0.06","0.0","0.0","33","10","33"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-03-17",,,"0.06","1.0","1.0","41","15","39"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-03-18",,,"0.23","3.0","3.0","39","20","33"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-03-19",,,"0.00","0.0",,"46","14","44"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-03-20",,,"0.00","0.0",,"58","23","58"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-03-21",,,"0.00","0.0",,"63","28","61"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-03-22",,,"0.00","0.0","0.0","68","29","66"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-03-23",,,"0.00","0.0","0.0","58","35","52"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-03-24",,,"0.15","2.0","2.0","48","26","41"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-03-25",,,"0.05","0.0","0.0","51","20","48"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-03-26",,,"0.00","0.0","0.0","58","26","57"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-03-27",,,"0.00","0.0","0.0","65","23","61"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-03-28",,,"0.00","0.0","0.0","65","25","60"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-03-29",,,"0.00","0.0","0.0","65","30","63"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-03-30",,,"0.00","0.0","0.0","67","30","65"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-03-31",,,"0.00","0.0","0.0","69","28","68"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-04-01",,,"0.00","0.0","0.0","71","30","71"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-04-02",,,"0.00","0.0","0.0","73","28","71"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-04-03",,,"0.00","0.0","0.0","71","30","67"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-04-04",,,"0.00","0.0","0.0","72","29","69"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-04-05",,,"0.00","0.0","0.0","71","30","66"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-04-06",,,"0.00","0.0","0.0","57","34","46"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-04-07",,,"0.00","0.0","0.0","64","33","61"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-04-08",,,"0.00","0.0","0.0","66","30","61"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-04-09",,,"0.00","0.0","0.0","70","30","69"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-04-10",,,"0.00","0.0","0.0","68","38","65"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-04-11",,,"0.00","0.0","0.0","74","33","73"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-04-12",,,"0.00","0.0","0.0","70","37","68"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-04-13",,,"0.14","0.0","0.0","70","33","69"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-04-14",,,"0.00","0.0","0.0","78","34","77"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-04-15",,,"0.00","0.0","0.0","65","49","59"
"USC00023596","GRAND CANYON NATIONAL PARK 2, AZ US","2002-04-16",,,"0.00","0.0","0.0","60","24","56"
